business_id,actual_review_count
dnGCBJ4ZughipTqmuh5xQw,44
tkFVHNahcoerkZYZsdwmBQ,90
-XcUlpWp-9JvJCKtzfufhw,18
rNsp7nrol14yPO5tv25Qfg,88
9qbBrS6IjXLh_d2BNIeGqw,40
sWF-TLDGA4rs9xHWOyv3_Q,9
VT1oGkCR3j7oHh2FpQf-jA,60
gZL4pQfdWZ3bv5T6Lo3_Jw,5
Ubk_q-0mhnqYLQxmMCc6OA,15
5KzQpZJOtT81nvDT9s1UbQ,14
5CnQl8UOGG_VMGLLWwXEUQ,29
FEJP5TWedLvux5d3GfyYng,7
fW-eU9BKoGsu2beD0YritQ,7
sFHkYIL7oQlWcNYOSVWkoA,6
hn4S2AwFdcKqZOWsKWRdAA,19
x2_Y-FGVOvTVlTs4U3F2DA,21
2LL2x12hLrA3lFi3_NQ7sA,26
nuhrI3SsqZt5OkvrwKOgZg,10
0YRnT6Ka8byQlp30-ylRMA,26
X0roUN1nuaVp0JG9o5kSrA,34
FXyS4QE06D07KCBF3TnI2g,19
59MUbzN6ryX5Q1YVH9taOg,15
cKcq2xfP0mT9EzaMux9cOw,13
pQqP5iQgJYUn4Xz0KPve5w,6
0aIKoF0XMhNJw1aOWU-nRA,21
gW6koHYSdPuMv5h5yo6nfg,8
rn6WVxqd_RQ14VXBfk0rVg,20
ZrdJq7n5le7C9RjzLMOORA,47
FqVPkfyDFbBCVTE9ZoUhVQ,18
BdWmI-F_7ajVToqDDL5A4A,20
aQgBYZMH7yrkQVXDPBvFQg,128
zkI2QKX55UscYoY-UkviGw,8
AUialivOAMMuHBt0043Gtw,8
M7j6McAe_k1KQyJ_mCuAUQ,20
rIumqggRz0BJgsx3N49tJQ,14
WC1dePVfx8dGEeZqyDLmvA,5
PV8-GyQYeTBUiE5zncqdTQ,23
tMDxV1rKH88ENvTuh-EFgg,21
8tqG8EMIuzv_5D0u9qExeg,9
WTkDTPmeR_LZn56-xDinZw,28
flIMkgQ6XkeWjRCaZCCCsg,21
awPjFtkoQN2rixTv1J04Pg,8
vzgNsjB7byfDyVrsQfzdCA,8
-eKoPT80NewUNc2h-hevdA,46
JpQDg2-jeZjTD-k3i_9qSw,21
OGSe_QZgp-zBniTi74kLrw,164
22NzV216ZdZdwMLkDfVytw,28
dHeJu6fpBBa1noFff1H7lQ,46
jtdnrAuOOdS-QJ16k1itHQ,22
ol6aagHm1hDZV7HsirMh_A,59
VVIQd6SyPsrVeUsk1T5TRA,49
GVM48LxLvVfPXsnK_TGczw,16
ey10d_UH8uS7bDIJLDB3YA,9
zFC__vlYiKfEuCMYhz-4Nw,10
apgWSHEWmWxUVjoFkEqWWw,11
yW9-LqwUPv5nwmkQgiQCQQ,16
b1sz6JqobepPGHyMJTv7Ww,220
MCCtFJEHXEfzqzaoH381mA,5
olAAc-NmImGs99cek6Qz4Q,17
kbAvGWufNK6sgub3EdiKhA,98
BjkzDW5uHqWvvKttpLjDKQ,13
wKWrEVq1TlFLRxmUZLBjVA,15
1XoX4eLYyfK4b8l_TqiPUg,28
WsBauAw8UpZ_lYoPF0rndA,33
A93xUmG7sz4o6XewUnrO5A,14
GA8WLE2d9k1Fwuaxl9t3Aw,31
XkfH7V4sy1bUSjLVR8E7gg,49
yfbysGNXY1HCpeScAbrePw,27
oAj2HoSzRb7PGpgD3Qai3w,35
vf66YaVaeQeP7KIvyihaKg,13
a5sZKu866hIEIAMrndRRcw,54
pgmFvZb1_N8DY-XvgAr0fw,17
3Z5xrBcTo9mMsIEIpGwWIg,25
7IejWLt82BQdEwVJWZDlyQ,30
dbuYREziXjV-NulaigarSA,50
fQT6yglO_6VR95NrekRJQQ,16
IIAqJ2k36O8nuCrLQxZc9g,25
eVcwfXRvMXlB_lr2On86gQ,55
exQsGG_0D9Z8gcp63GxyXw,8
MsRYMlmakx7XsmydC3tCSA,10
rtoElL9ayNR1lhyLny5hFw,15
xf4hdY-izcbyzcYTOUy2Rg,6
XEDHOTTKGWsaMnC91Yw5Xw,14
4lazSGJOk8wv0Fc2mk7XGg,31
1ThRaC2Y3hXxqgA4VsSO3g,12
oDyEGHg9nP1IqZ3eeh4Anw,5
4IBP3P6BM0f2if0uRtkphA,7
jgOgj1gvfPy3DEIpSjQiOQ,42
ELQajUhe8MlUOnwwHyGG7A,6
kutRYMgXxHrm6deX_ONuXw,5
d_FmnBZFb6o_1mFZhIRM_Q,36
DZqPr9LkytNTT6b7DFtj0Q,9
GufJXz393fnNpQi_ba-YNA,23
0_pmYTKT_QGRPar0RXPn5g,13
m_huQ_NsLJPOy0zBdkhPrg,9
1evB2m7s3E5vdOiF8VcseA,9
wWr-wfuP3KdXdupmk8uemA,31
JFaWu7P01eVPyZpS3SuuCQ,23
q2D6_s1ggTolRx0wZj4Mww,51
ZnWZgEyEbmXxgZUEm3fvkw,10
YAODh3sX3kS-wxGGLdEMpg,16
bPe_xgF_Lfzm9x8h-l0Ggw,5
dyZGdkXEn6TMguQC8-fveg,33
v6A2fgP7MtTn8PQu9YFa_Q,5
YA324HC-Utf4avnAD1UYAQ,24
ycdDvqQpr_Q-VuzCKyKiGA,20
lcKSXZxvns-t2hcf_AL9gQ,8
wgoe4T_BDoV9lljhKo9gUw,20
MKq1QoF8jSDPv3QM1u3VGA,14
I5EUqj7BPpUDL9EzJzKXnQ,9
zCaNh-6-InN4JxGkKSIk_Q,6
wbstFigOR_QBX3xPzIBqmw,41
hxbehZhqwesGfkc2ikERWQ,8
SdBwTVHusv8W_7HfbdkJnw,21
7X2U_02n8IOGKILtgbhV3g,6
9b-f5UYiS6LzBZHPXTLsRg,24
Qy50OzqZtrtq2l90tLj7Jw,12
KgDBWabaF6J7R6TH0l4I5Q,267
n2tc4WhZHqZgTiwjEbyLOQ,16
UF436Ju_UY0zuE5RNtYW5g,15
-PKjA_-bWOD0zj2SPH3ZLA,25
Mhuy1hlNaKywVs6Mz7r6dg,8
g0f1DL-VI0KGxJXBEFYQRw,7
cHOZWSxi93qS9FEsQAonHw,32
JlPxrjf9FQOvvUXYw85CbA,7
VSRx7k7IO5CuNvLH_R4Upw,12
rEY-9LHk6V25ikd-EIdmog,10
1K9s1AuIqncauBnSi9zvFg,11
gEwT2Uywamhtf6nI8ZoKKA,8
Pxrs5aY7xORQKTzT-Z6nww,18
c7M2aw0m_vhRuA-tqqmi0g,93
UcG0XVXBq0Fxgf4hj8aJSQ,26
EWwVevzsvIv6T78MhBwDMw,5
WfGUqO5K6OP2yatM1c78jQ,23
TJrob9YjJfW92x0oquYBcQ,26
LhmpQsUxqINdM6hySXchkw,5
2Z1HUGYVpWRiO2-S2Ris_Q,10
uFiiR0cgGvymQ2boMB-CUw,14
_wWlaDeQ_zPhO8_n1KToJQ,6
mnN5N-DoS3uAcG5hVHKRBQ,23
DSG_T9HfKqdWxzwMf3DS0A,32
lFYTcfAbaab8jwJRkfjvmg,61
u--02Hg2upy18D8GGKKKcg,25
GyG-RDdPb87TwTSWkYiYZw,13
vTBKqG5hmIta0NqtpbGg6Q,18
7J5NuGkMeawlBXCICKOnOw,12
3L3p2gGwJYycPWXLhfmXog,13
V30Px0k5a4_9jUaLpKOsOQ,42
4Juj4vtMpcbGQyeMYHYB7g,41
zjK8RGYyEAhP010Wno9FVw,25
g-YhAgXduF_tz38u-lQlWA,14
Aswic5AK0L2mYhbuE2hFVQ,7
iRl4lyldOo3885ipkjka-g,24
R4OB1sRYxF-dszlAsieOMA,7
dyxfLd6nOE9lp4jy4NI40A,37
LLvvL2AbCaBySxspav7rrA,10
DlBB2J5DQFvIUypfdIL0EQ,17
9xWjInpah106dutbZVN-zQ,7
VF-6NSS-62e-jaCHNirDow,17
KcBA-0pMxi0agXUAive_QQ,52
ZWMu7ZZfVPypa-CCgKDKWA,54
Vv0p1WerkuIkcfhxREHU2w,28
3cLnczhB6aafUPnhOyEN0A,10
Gz3vi3dVKMylBb8HV1tP8Q,70
INY9kwZGUomhIpt8p1ldww,44
9yHkwxDKRJUEOx2K5T9uxA,5
vPQjFux7H4phLVYeQH1oEA,8
zIXgu8HqYT_lWHWSdeD2vg,5
10Bq-D7cUzwvY5pUJPWhmw,41
i3KOe32WYfGmnL3CRTj4YA,24
9aTiHeFSRH-7KPbfREe_Dg,12
S9_PXayTpJB7264emkYwDw,11
t8wLtNmA64m8UtJ8eK0c4Q,26
lm-KtpMuHoPVCkC7zpr_xg,111
u3pFlx35VU-QhK15Dn5Y-A,13
JttSEAPwcxhdQ7dODE8_fg,8
IdyYMlwN1eGR5z6GtR41yw,34
td5dBT_WoKR3bzKuAEXwKQ,13
fz9ymU6xguSAdVjSdHBLDg,81
6eKWeZJAuO6CDtH2SCXNDA,21
J3ZsfPsk47ozaJ2VZZLYGQ,34
AE1lpZfWA30h4cS25N7SLA,8
m2h9ANlF2_eRg9IfKwsivA,70
x5MgKsNCa6BPZONvxJC3Pg,24
5mq34DWqnFlxPNN8qzKtEw,38
9GbcDtSjwUC8w_OJ1l2eHg,22
Ftlb7mILHcLBJbyVMxH33A,14
TV9U2zDizyzT2D24buxRxA,63
_8yGCHO9xX7J6bWRB3oNwA,84
Hd6U8p2-9k5CWY1ScrYong,15
vb-xBIlGWHCsFrJeXFfnuA,35
YEIZTgcM95btX9n_ibeUuA,20
rFZhTARrrlJSEFKDVMib5g,6
xMSzftRWFkm4HmJx8weq0A,45
rXROtgLbpHRnkqWfEL6YhQ,12
dHY0EBrKi7HHjsQoK0inUA,14
pV6N5Ku0FoybJpKRRiZl2A,6
NvcU-4zDPat_pHT2gJ4Smg,5
LY_nNyOkRZN4woPn_tXhxg,39
XWDbA6RFVBBLjPps-f47Cw,5
qlAVJF4V5Hoq9KsJ1WoupQ,12
XxBMO0cbwmHPhryIY6mllw,60
0KGGT7hskXgoJD_TK6Y0Fg,15
P5anjOCOP67slhYuN1oYqA,118
rEyue7zFY_8oIYwkQ0UGLw,18
DSz81CMeUgy9zYFLQhNJ4w,33
M882u0GIdzG1WxI_xhqGRA,6
aKme0WhgIuzrCclWCDyaEQ,36
L1UE0NpzeCt4QiGNfgJkHw,5
Bj3ghHVtymOKMf_FFeu-Rw,22
CGeePNxWL-lMUL-lz3_sZg,32
6a23cjyRkIvjnTy-ffHJ7Q,10
2KGyJtkfDaLUQBwB6untGQ,30
Vpoe32sBrrimg4Bs6xexcQ,6
oNixSz4j87_41czlQtcjLQ,36
hApTZBUT8ESTon5fcHy_-g,8
g0TwLGtUekSxAywsLy4GYw,19
j_Nb1KFgk5BqTuoMCYKe1A,5
mjUKXi9JbALe-y2yCu92oA,39
LKcbpytC5PQkeLbt64jPCQ,7
LdK7SsIbmRwh4rD-pBEtSQ,35
Zwyimxd54QZ_2cykFDJ_VA,60
tVANmuveTQe9z-oSR-FkwA,65
HzDMcCseSdb6n4GtEd8bfw,33
hvvYDp-_0lvvqE2P4kFjMQ,30
uaX9PVE4ZIQ5L02rdmWqbA,6
gVAw0Y8VjHeu2Iry6Ox-Lw,5
j0FAddaalSaMx_Xgf-ROLw,35
oWlsswiJQ85a6-fcuGFIhQ,12
7NgaNtZq3yMhH-7PZ_rrMQ,9
x0OAF05CX65aVWeZbhpHaw,10
52gZqbialrbkWPyjjvI1Vg,19
JB-pPc07vwu3snbqLiTPaw,37
u4t_QpVn8f3s_CwCOay5jg,25
KTV4ou3m4FZApPnbt7zqvg,10
FdQ21zRLlGN7-wwn-ftNVA,19
hhB6SG75iRreNo0ZiJZOBw,19
SsWoVUQdkPR5vR_U90hCaQ,9
g5gS1zWKxXrjlX1qlCtSbQ,21
nVI7ipINDrCYHezLA8B7rg,31
R_sQKXm0C9Irjs2_QsSneg,32
fNMvaxIGgpMFNRTXUurg-w,12
JnUryjdIsVaBYXYW8atWMQ,46
9RyyPnWWg1FDsCDwOPZcyg,20
HDpp_04M4tVVCrSMFkc5Rg,10
LXP_k2qtj6ndzR8tQM4-1A,45
cqvxA5qMRhwgnxJTE5CkPg,6
_sBaQcQbD_eH5WpmFGajHQ,7
5oJGnQf1Ek-TDv9Y7H_k1A,5
Ij2tbvdzlwThICovqLlySw,35
fsPygI9hRBOJ1xfx0F7yQA,13
hznCcQ0Xp215ns9yOBllfQ,12
lAjfcWG-oXW77yu67lOsAw,24
zTiFLBBF38m2hMp9HXTRYw,5
he5tYNPN2QWQT4nhQHVYvQ,67
gBWtVP22F9yxSNqeCZzSHg,7
n7i8dOHL-RTBcSv47u73Hg,8
4EffIBpRHXJP0mNZeRAYvA,33
ZrJql3kVW--4hgDQBlA3NQ,15
XL-FxLrTugkzk_xo1AeGIA,15
d4cZaMZvzQdyqHar5766SQ,20
11jUcO_ObFUyUjelhTkjPA,12
_3j8rQHUviV55AqsSSzK2w,37
msFevFLFLFz5yohhanTLZA,9
Q4ldlTaxytDURcD3NWcxmg,11
A1BLBEVB9gf855MiSRBLiA,17
I8IgwtCWX1GtonghoYUQGg,14
kDBk4XXDgXTfuVqm8ddwQw,13
rxCe9BFY7GwvW-PJGqbmBA,14
dmX-rAtV0voNy28CCfuV2g,14
T5zQu5OXrJB1aARYSjaG7Q,36
GSHT0JSXO7GIvZxZbxrIUw,6
x2QE0a7-LAeaKHTJxzGJ-g,11
EkTWp1kI6Lg3J4JqDOL0XQ,8
ouIMCzAFO5Dux6iDHXQBdw,8
hpFdLZ0KE0ICdMeG4hLjDg,6
-40qQXB8JsneSiDqXMjoeg,14
6NS_Y4OY1N6FPq2ARaIjdQ,5
CLtf4i6Mm8nj5t2wB9myEg,74
XFdeSN_ufvr9UZQLdbjBfg,38
aOnAf95uWVcoi5B40hKczw,5
XkUodO5PyRJAxKcxy5RjxQ,35
4c2g3f516yTu4mZLbYqsmQ,21
267Fi2wevQxx64hsGy-TPA,16
1FPChonc6BxH-qKXyFcq4w,10
-FYgaeBm9xNhF4_m8bCC0A,52
Z9Q1IgIPB64Um_BNWpWgCA,31
CpkApz2NdHuZMFWQ5XVVlA,28
cRKOZzg_KDapmM7v2c6F2w,21
MExYhY_TvhUyy2iVyfWxcw,5
yH1AyWc8uPmmsZOD3JlWqg,20
F-h9LonhYedXTN53SgNFIQ,34
0UmWgTWcdj6CK_FPdM2Mnw,26
FzHOoHFUI_V4lABV1gboKA,6
kuctEDcZueZiS3Ah77PkBw,29
vQv4jvtw7oCuZ_jvDJ4xfQ,39
5CKV11q5paF8CyjbfmK0Pg,6
xr0dKsVsqqi9e7ju_YeZmg,9
SPS6tPTx3Amek92OV1X0pQ,6
WX-LmKLJe2YIEqj3ZMNm0g,12
ZW5RwyoMuAjXsAsrHxMv3w,54
aPNC0S7pt_S9iPzV_TqhjA,13
KRtUort3aT6oq6pDout0yA,40
Q4HPhcAIBGho4RNZHjmm9w,7
IUJxpKG-8mE_Sq4X-760cQ,7
0g9fM6LZ036UxN93HosX1A,5
9veZaK_zyKQw0QgOdQDxGA,19
XuE_qA2XLEZMKKZPT5q7Ww,39
KcbePxiyhKuO-XiDkJnfzg,13
E2vKRWsqAvYSb3teXOqdjw,20
yhPMEOz6Z-_qvIBHBtZbcQ,78
HWAgtGymZLhWjw9d9NsUHQ,20
3qRDGcBOcfFnEfAzVLO6oA,53
S4GN4xyOL3Tug_tWJB4kmw,6
KxHAGXJJbmi2ubzjROuCRA,21
GD89Ctvj1gLZCITRuQMT9Q,34
EsHiMZD4kttwnic4H9wN6A,9
_rPg8AzfdwOhNjYK00X4tA,12
7jC44EDeHMSyLF7tHFLeqQ,100
q4G_M78pzR8ycGWvLfrY3w,19
Ld5ZMFE-LfIr3aYa0-TkxA,8
yBl7TUMEb9lsCS3yBSeswA,18
3oFPL2QGawKJ4z9skJD_9Q,12
LsFLAV2Sfq_DaRjDaI8LRA,44
N4FbeP-P4tQRGyjv0D4nzw,25
D-b7yTVZC1SCuKbJgNdIdg,53
l3bfQo2CKoJ1TyNjG-gYaA,6
vJKAYTl1UPIhmF1eInLtmA,5
qWSd8uxyWNqu3vSuuBlZ7Q,13
HL36medghgieK8QCjnF1DA,10
Z0hmFrOKFpKaKTWxUeQO1A,6
YY96Jfi26j5iF4aDICyRXg,11
H22UxCM8f6hFs---behSbg,11
wAGHee6Ag1-L6ks8coYvkg,14
i8epJgmh3rUonQDKx1g3hw,23
eRtlcC1FPMk8vTfLpAusXg,30
AkpXeYC486bFzeZMAOWpDg,16
Wn9BBI8_-ccRk4eoSAY3tw,30
xirOrZTYxXAhrwl1EKFgqQ,39
2ZYAMRVb_vLhEC4mzb7XTA,41
aebW5wPMGdzRu2PJ7cIgug,10
3kVKljH2t_UhupnOhc08lw,35
Cy9bE97RGI0NQ2tm5jhFwg,13
_LIDkE3l3r45jgcdsVKlPQ,59
vElLAHG8b-JjRt9NuJVoJg,37
gKQDNZEbWVyNdvYVvDQnCg,46
beEcI7G4luNdMYZz3XSs4g,12
Yft9YE6AMT25h1PgJL0_OQ,9
-D0kqTtGFpo7ka8KPlUHYQ,8
R49180JAnFwwJ95dgYuLIg,8
lwJllJ5e4CLHdliOPEfgGg,144
pmpBISdzFg8sDkaNr-YyVA,38
jDgJGiUkMO2czWLtMPuPDg,12
mPuEgppqgqF9cvvlGTEocg,11
8djKEQKQj884xM5VRGqiAA,10
DFewXTd0J-u-3kIzOES9zg,27
lxqe0-3CZNwm8hnVwZA96g,80
UVmCG_oK5adzgJdC9VhgNw,14
Zx_Ad0iUgA9pNbc_Udlb8w,9
gFUShyfbjKrBozOD5ePOuw,11
67TO-bUvmwQfGxaV5miNHQ,17
_HebsRhoFyakRfcUCsZ61g,13
BPRVXOtuuOsNEPANmRDeBw,152
bKXulbZutqax9j-1livlpA,11
P8tNjsI6jE--HsvfeW-Mcw,28
qvnfFOgJOvon_Ak8loYMxw,18
bMYNFHV4U4ZOSJ52teyt0A,8
7teMVlWdNuAQY7TKQJNASg,45
J9TnylMqNS62wjKVtnc1ug,33
aVk6J74-KsJj2Fe_uhSxYw,8
zuJmP1Uh8txOpGdwzZDOiQ,64
RoGcpdwIe_k6Xhs71Wfs8Q,14
aOzeO4vVNXe1YAHXzEq75A,19
4Gqm_BcR8r-ZKIeiU2SaIQ,6
w1yBAXDJ2WGR9ENyCsvICw,18
WAQJdnmEZqlBmYu-mlXFPA,5
iPyVge5Y_rSK2Ok_DXWeDg,12
RZXsBARYg3x_XoXh0nXPzQ,5
KOpjpGjCGLrMaHdP5YR_fg,5
GG1GFaKJDA5IfyZ8Xu29Jw,27
_78BRhM7B3sNy8OvCNgBPw,40
k9q-zchYAXl7pvr2tDhp8Q,23
HrK8QvCi9An5Oq_CcvlkHQ,10
GhLCh9fL9Nc8c33eHszX5A,8
y6uWt1yFwwldTVRibV1sjg,6
rDNffMveabaXX2NuN4zx4A,25
UXiqbA_hU-NUd8k7OeWEFA,5
3Inr4z0C9Ex_x-twcGgbLg,5
faYhlkLa-Vm6scqkMUUTwA,5
-tOcNlAX3NMF9r2XlhZ6gQ,44
8mT2-SsMhl-f4ssj-amztg,28
RQkJ7C_4VBj9cXRonnuMaA,136
5u61-6q6o0YvST1AxCiDxQ,7
rWppV9inuYYRcLuZ7gcfjw,55
wS6lXiTeWnoWQMZtbclyMQ,49
xsyyMWSKHwnWrDygrdJ8aA,11
K6BMLppx3DLdrIkB_LaRfw,11
YPkpbeciKQ8PC2bkC8b9fg,7
lPkxq7_tBJRCqiXAR4aL1w,7
ogeBHp2egBL92cTqbPX4Pw,13
YKhK6rCr7n0c2DaHkaZPDA,18
V-_RomYtkgVlNB-KjwFkYw,60
hd7KkhO0VwVlgoWgoSKpKA,11
E2Jj7w2MGo-H5aYJWtCBcg,5
oZxSL3PFX15Lzr8cjszmgQ,26
tmvtCljoDFjeaouH7W3OFg,20
9CwLjlbDL08rYprl_lw2iA,21
8TsrQgwDu3pKFUjvajxkJQ,30
NOp5Q_8Lp8yqNKtcvxM1nQ,34
oY2Yk2nuVm4PaE-eWTTGUg,5
nitMsygMPG5r4KKYtkXBqQ,7
-qS7mbsIJRJ3IXbB43ajcA,11
4Fgyjm3Hh-z5NiPUzfbLSw,12
BwQ4Xo8CTFM7bV2WuBUWyA,12
JuzHhuWV19SRNcHk7YNwHw,5
r1cmZTGj09myaajedZU2qw,68
Fkz_H-qN_bOl3z_4nR_TkA,15
Cn2Zyc62UjEwiQtK-y1svw,5
I9ziUB3GujYF-1qXvPhfug,10
CG2Xykfl-7jR9OD7hmTtow,32
4rMBM8Rwgt2Gr2L1jVMHCA,14
KS3vn-NhMwEMbuqsaHo8aw,9
fZqMnq-BydK6RMCqXR-m9w,14
GC5goehoKBn5xHSjL5hJJQ,55
QKincsVH0wbUieW_EgDxHQ,7
n8MPM51LVq71EAlamt8Agg,8
X8khC_KA4WaEFvuDPrkC-g,9
kxDr2WS9N_B866qUu79Vtw,5
_tgb2P74R3t7Sqa0cLrrPA,5
iiSaptP41bSGbiyrxa30nA,11
w4BmpJVm_kw6ExjIxbCGzg,8
_Hxa4-Dj0C4NqcJZ-J1_PA,8
2kVpK2gaspKFQCVvXUVLOA,14
0OnGNrVVf6550018D02ntg,36
vz2ZulA2VTqlw051b73kUw,19
y0tSOzf52-V12xLOlsfplQ,5
S0QtR1BviqJmLZ1AsFKKjg,18
rBqDNojTZQoDseicWHvDHg,14
OMUfPuHeZ5015t_7xTctlg,55
y9ASZfl3XqUKzS09ItAh4Q,37
1KLiPFc09NUu3GX4zebezA,7
oQUcuppwkPqDjkhXBXNwcg,13
Wny3i2P5xEUGQwOlF_QqtQ,10
BfFcKkGmAsGEUTMIg0z7EA,7
kwAJpj9UglWBnH8aBUo2KQ,10
s19F8XCXXLF7mzU5OTck_Q,8
IuJgOIBjBBVqG6lExeq3jw,8
-xKeIHteCcv67IpQYdJNOw,57
cWieFH-wIcIsfzJ86Vm_Rg,22
yxqBBGFF6hZvVygPXE9o5g,14
Fyevl6n13We9CB7ubaUBCA,45
qKJxuU13ViDAJ2CYR2irSg,29
jEInfYwrjLE7Khnlff6Hnw,9
ypcs0dafdI-3-sFMofRATQ,19
QLOR8gom71tw_lfu89jQeQ,5
roH3f2U5GMboNpUqu2EL1A,8
AfiqPANTA_26yy3Y-RHIeg,23
qEZaXAJ9v3oammHf2uqj9w,21
DzAiKgi0HH1wDzAt4aEd7g,11
0M5un8QAIYL1jV72rYhrMA,7
3Ib7660BCBP7emv3JiPfwQ,8
jtFwp1M_yAMhh6KRKAmiBQ,19
48ZPd6iSU54RKuc-q6Sjgg,7
zczhm2kpHy4MKKW9fmSdFQ,15
JbyHeQe-Ifn3FPpp0LATwA,11
FMbDCqGarPXlsU35LcsLIQ,13
T6cLb2JhHeAUBQ-3dJ_SKQ,7
zOq6iOEtISqjVbKhc-Sw9g,9
PYJsMZR1YKWLCquNF1j7iw,14
oIzySagGC_GhUAwrZdSc7A,15
q1caZerG9HhHUChZ4cNmuA,6
yN_do1qUNXTk7asQwC5-kw,20
moWjzDLvCg69Bcy5VCniuA,7
wVT3WKIf3a5IXkVV0o4MQg,16
X4M96ni5ay9ZmqWbgQxGZw,18
12SbnXfsthBbBaF2YzhLfA,103
eGFnSmJ2-t4dpyr8GFJI9g,39
rghhYN9xisfQDlakYZ6j2w,16
GJI0cK-QlvdWWFQxDRfZzw,22
dH3l2TFi8mL1PUCmjvFlow,40
hZWEJJyYfyG69LYp_Zmorw,16
1A9dgZTsGhuDmWvspSQQDQ,6
87mHKGQC7fs9O-R5Azh7gw,46
x5WZD8BmxEEqC6TQPCPLZw,10
kTzt1OcjMFaRrWuwJA4bSA,65
4NI0VsednInQfklGwRuTNA,21
Om_ywguvrFq5V0pqmWL-Bw,7
tvS5IsYwDbRyMlwFoplOdw,24
19DKJn4OFlOPyWbXSTqsag,5
T4vtDmwAaxAOHRZjKPfDRw,12
i51517CY644_nWSZMcK2sA,27
PVeP5Z_6J0IEd4ZV7SLAcg,47
BnLteObPXI8YS08o98i-dQ,10
XX8TSLnRbNEBlx2n4nkikQ,23
MEKgHmzGKdTcs1xdKACFeg,24
6hi8Hlp3I2N_O8M_GvoZ5g,6
JwvVabyCW9tr2hiEZK7sNw,9
L8Gj_LJ5FniCBhG3TEU0xQ,23
jK8V9MK-WDbA-hfvKO8-vw,60
Af1aCUub7_dxYpb86F3uLA,13
D9g3orJ82jMtcUk13-ct3g,12
3Rpqppay31nszH8Zuvkdwg,16
3MFEepEj2eydMPJgbx9q_Q,23
aIDfgAUgqyStZw3ijCunVA,16
8MzZuGJVuA_HzzQ-QKDpTg,24
ncRQx-tOBdlibG39AGFpiA,19
AEVyq9kpK8JKgc7oLb-egA,14
ll8mojCKQkHXOpOC_LJkxA,12
FPkkdWJXBDGkcjYITZe9Gw,12
7OCQj1jrVoYHYJ6Zwo5rbA,16
iGBv6gINEs_EA7jmFZlMeg,16
TrqeK1tBgFGyrz5vzKGrlQ,14
WMti4P7B5YJGGh7lNO3-kw,8
RD0yFoPgfLsP0unM5U5abA,9
J15SxNowo_p87Gq4LWQTNQ,15
gDvwpmD_Lqql3R81SeYGgQ,18
8ucB3FdClfil6ou90O46wA,10
NkhB54h699txj9iWPoLvsw,40
PzBifkZqUi_ZwgduRfamCQ,6
RYr5LkmPx9N1ZkiYkDe3Tw,58
R1nA6-4Oh8v5D9ZCXOuTcw,20
MFJHhdpBdRDsqpkn-NBUgA,24
Gn_6udbvzCd2HgrSVERYjg,39
-JcSG0yNk06hpNWagOKj9g,37
aSfbQpDswUF18wT5pTFB9g,92
A64n31PGOyRanbFofJztmw,9
zF392DM5UW5Xm0A4iofJxQ,6
a4InVzVAdWIqRIAF-GnN3A,25
4xe0xyglAp3YkMQ8xrmJtg,19
LqjyYsU3oAge1Hho8zr81g,57
AMVL7n_M6MrIywrnyA0C0A,32
SYWEMv9i_Pmc9AIfxHWl4Q,40
UAdFssa5iDi2_ov88qZZ1w,10
9gJSQQSyY1Q6Alp58dj1Bw,25
0w21Z2zs_h5hpBX9fmrIjw,32
2OivQzByJbvNtQxzrIhNSQ,5
x1aPFdSi2jKPiYrNuS6yRw,7
wI3QplqP6OqDaD8KaU-mug,31
l8K_J016dUHm2jaajuo7UA,17
APcVAYbopRKSoFdCQ4Ja6Q,8
Unf9ZWSA44qWkxv1-UXcyw,28
TZbMjVdlnUy1ZbB0WvZ32A,45
EUwQbPPvacOk3hZLb_2pGw,35
fD3P-GEhl-IrztLEguAMAA,6
BwXW4cfFoJQOMYazk_30BA,31
LVJoFibABXBJKbDL8ZR7xQ,8
eNVQb40P-WT275GsdDRx8Q,9
f9GuuUQ6CK8yhjJhsuOqiA,11
ymAuIcQlbQtcR2RDinkKUA,14
BnX1xUs3ebepysPmKDFChQ,19
1Y3_XkyxqhS2DOK1vSyPCA,14
kEfxJk-AoLi28VQZvSDDfA,28
FcpUVh4rkOdQ22raeVPekg,65
WA8WxT10QofbhwTJdUENYQ,6
fN78Oi_22vn7uaXk6XoZug,9
zJooocBtA66NaPK6mYS3Fw,105
StNPYvaVRBhD94IwxoSTqQ,26
SK1MBG7BNVegIXc5AGB9LQ,16
DCQ3qzzmsm1JZxvW8-bCgQ,17
J4xGzRAzhVb3T4NlEyjmCA,25
9Abj5AABzqdXREl1wzSudg,42
_TTZv3py4nbeMzgcj4NL1w,8
imLGlwmmCzPIkmQ2C_2bBg,30
qB1cQqaHVsUkbvoLuigSQA,16
_s0e81YfbIx8Xj6D0KtrRA,15
QNpFZ8OKF5VQl2jit7sTlQ,11
ekFb-ykWwiLTKaQ7Pi8Cww,12
NX4G7b-7eLWhvbqZzpwR7w,9
TGAqVEU71rNbCKqTN3T1tA,12
HeZmXSbI_TOleJcHy-B_6A,13
XDf0sFPuwn11p47GqIbXvA,67
hMwLen8DJBpDPRDjYko86g,10
FhAZsZ3cKVFseHh1TiASbA,17
SR_sfYGmJX36oSmRsu27WA,12
PP-4jwmHBF_U3Wox4Of4Dg,6
